epoch,acc,loss,lr,val_acc,val_loss
126,0.9934432,0.023627637430595663,0.001,0.9088542,0.4179785459851607
127,0.9935234,0.023220499265843478,0.001,0.9089543,0.4172964476239987
128,0.9935034,0.023038049060134933,0.001,0.909355,0.41762157013783086
129,0.9938443,0.022789305099286138,0.001,0.90915465,0.4173925795998329
130,0.9936838,0.02248483600381475,0.001,0.9095553,0.41774349296704316
131,0.9936838,0.02204536384759614,0.001,0.90905446,0.4173117895156909
132,0.9933029,0.023637186609304105,0.001,0.9094551,0.41776977957059175
133,0.99428535,0.02175696332079287,0.001,0.9092548,0.41765394787757826
134,0.9935234,0.022643226597649165,0.001,0.90915465,0.4181366314490636
135,0.99378407,0.022594271775764913,0.001,0.90905446,0.4180188549634738
136,0.9932026,0.02327780554918811,0.001,0.9088542,0.4177803072409752
137,0.9940247,0.022034503551773155,0.001,0.909355,0.41792682233529216
138,0.9934633,0.023145458213268563,0.001,0.90905446,0.41751821931356037
139,0.99232036,0.024065432019340686,0.001,0.909355,0.4176484080843436
140,0.9933029,0.022830130405222568,0.001,0.9095553,0.41807613254357606
141,0.9924005,0.024431752520971572,0.001,0.9094551,0.41787781031467974
142,0.9940448,0.0216995483968789,0.001,0.909355,0.4176536372456795
143,0.99338305,0.022511311374509183,0.001,0.90905446,0.41794115152114475
144,0.9940648,0.02171827281634204,0.001,0.90905446,0.41809484859307605
145,0.9935034,0.022323188120618655,0.001,0.9092548,0.4181620249381432
146,0.99374396,0.02233458512988037,0.001,0.909355,0.4182028516362875
147,0.9937039,0.022700624200157248,0.001,0.9092548,0.41832564713863224
148,0.9939044,0.02187192322781835,0.001,0.9094551,0.4187222369588338
149,0.99396455,0.02193742710022399,0.001,0.9092548,0.41826154616398686
150,0.99338305,0.022829666180918234,0.001,0.90905446,0.4192490999897321
151,0.993363,0.022507226126244628,0.001,0.9089543,0.41889121899238
152,0.99356353,0.02299964528124875,0.001,0.9088542,0.41905696116960967
153,0.9934432,0.022455961296621422,0.001,0.90905446,0.4192247788111369
154,0.9936237,0.022513205426721236,0.001,0.9094551,0.4190750637879738
155,0.9933029,0.02214354703752085,0.001,0.90915465,0.419365141254205
156,0.9936437,0.02165396119742535,0.001,0.9092548,0.4195397259333195
157,0.9931625,0.022674760872569796,0.001,0.90865386,0.41986736483298814
158,0.9933029,0.02253575106867804,0.001,0.90855366,0.41921320653114563
159,0.99282163,0.02322236517062172,0.001,0.9092548,0.420113386060947
