epoch,acc,loss,lr,val_acc,val_loss
41,0.90708214,0.2657592858450535,0.1,0.8644832,0.451297382131601
42,0.91017,0.25927710850269364,0.1,0.8630809,0.44515857635400236
43,0.91153353,0.2532663019421773,0.1,0.85907453,0.45774954576522875
44,0.9138795,0.24756647772513904,0.1,0.8644832,0.43698920710728717
45,0.9143006,0.24594277517917829,0.1,0.8581731,0.44700073450803757
46,0.91285694,0.2466464312030719,0.1,0.87359774,0.3903997538563533
47,0.9182106,0.23427694713075956,0.1,0.8610777,0.4581216277602391
48,0.91670674,0.23415404412990962,0.1,0.8706931,0.43293026433541226
49,0.9202157,0.23006159166495005,0.1,0.8692909,0.4455301847595435
50,0.9201957,0.2297170295356176,0.1,0.86858976,0.45023112037242985
51,0.9212985,0.22422361641358107,0.1,0.8691907,0.44076650857161254
52,0.92348415,0.2196093788704811,0.1,0.8610777,0.47407389890689117
53,0.92380494,0.21562617933138822,0.1,0.87439907,0.4257481806935408
54,0.9230029,0.2175137955790911,0.1,0.87590146,0.4146531990323311
55,0.9240857,0.21573184556685962,0.1,0.8701923,0.4249875109929305
56,0.92771494,0.20572682997355093,0.1,0.8744992,0.4075613147937335
57,0.92957973,0.2009291667968799,0.1,0.87890625,0.3967299650494869
58,0.9284167,0.20216918828395697,0.1,0.86708736,0.4412240091806803
59,0.9284769,0.20055100409648358,0.1,0.87209535,0.42834842682648927
60,0.93090314,0.1957585588670694,0.1,0.8744992,0.43844275978895336
61,0.9311838,0.19295078615347544,0.1,0.8790064,0.406915956391738
62,0.93184555,0.19275722052806463,0.1,0.8704928,0.4515473296244939
63,0.9337905,0.18904475175226346,0.1,0.8683894,0.4565030785325246
64,0.9350738,0.1849707349179647,0.1,0.8634816,0.48329871281599385
65,0.9361365,0.1809838047203345,0.1,0.871895,0.4552172634464044
66,0.9350938,0.18288629591847078,0.1,0.8755008,0.4365425755580266
67,0.937099,0.17777908920095517,0.1,0.87540066,0.43724451653468305
68,0.9373797,0.17663212579030257,0.1,0.8771034,0.4378260878416208
69,0.9387432,0.17311068994876666,0.1,0.8727965,0.44937915488695485
70,0.9390239,0.1747092480651843,0.1,0.8761018,0.4355364671120277
71,0.93966556,0.1677649508493069,0.1,0.87560093,0.45015200475851697
72,0.9404676,0.17087438540198865,0.1,0.8709936,0.4686885208655626
73,0.9413699,0.16537763450581294,0.1,0.88040864,0.4226224770148595
74,0.9437761,0.1599437156644387,0.1,0.8783053,0.4474959048705223
75,0.9427735,0.16248767668238054,0.1,0.87540066,0.45455013177333736
76,0.9430943,0.1588916747806928,0.1,0.8777043,0.43976088670583874
77,0.9437761,0.15612520799995996,0.1,0.87730366,0.44437817961741716
78,0.94564086,0.15171970394559395,0.1,0.87419873,0.46266554830930173
79,0.9447385,0.1543009800788684,0.1,0.87680286,0.4427718974840947
80,0.9529195,0.13249086807362545,0.01,0.89142627,0.37193110566108656
81,0.96178216,0.11272325952274677,0.01,0.8927284,0.3653570451797583
82,0.96252406,0.1105085611438904,0.01,0.8951322,0.3657504241818037
83,0.96198267,0.10850675801436106,0.01,0.89242786,0.3686615175161606
84,0.9631457,0.10669420367250075,0.01,0.89292866,0.369862178961436
85,0.96310556,0.1062777712654609,0.01,0.89553285,0.36960534235605824
86,0.964469,0.10364880523620508,0.01,0.8936298,0.37358861512098557
87,0.96513075,0.10376729138004474,0.01,0.89373,0.3714749366044998
88,0.96474975,0.10106125474453737,0.01,0.89403045,0.3725595147563861
89,0.9661734,0.10008214089350823,0.01,0.8936298,0.3695088743399351
90,0.9653714,0.10230902428619372,0.01,0.8952324,0.3713631438903319
91,0.9658927,0.09993104102710883,0.01,0.8943309,0.37228574087986577
92,0.9651909,0.10162391991187365,0.01,0.8941306,0.3734870126996285
93,0.96549165,0.09814866719624171,0.01,0.8932292,0.37748566766579944
94,0.96565205,0.09833205739657085,0.01,0.8933293,0.37831324816514283
95,0.96693534,0.09600607867901906,0.01,0.8941306,0.37781578837296903
96,0.9666947,0.0962637872220232,0.01,0.8959335,0.37529140424269897
97,0.9659929,0.09897151010540815,0.01,0.8949319,0.37442904252272385
98,0.96771735,0.09570450919847458,0.01,0.89613384,0.37516832943910206
99,0.9670757,0.09555285088240337,0.01,0.89352965,0.3821583189643346
100,0.9664742,0.09560120383707377,0.01,0.893129,0.3800797219841908
101,0.9669153,0.09499172309938914,0.01,0.8951322,0.3808666221224345
102,0.96886027,0.09261630115409693,0.01,0.89553285,0.3786611056480652
103,0.9663539,0.09438346382708121,0.01,0.893129,0.38305592154845214
104,0.9684392,0.0913022994230955,0.01,0.8947316,0.38339921621940076
105,0.9670958,0.09423391707241535,0.01,0.89373,0.3799946371179361
106,0.96813846,0.09142401697926032,0.01,0.8943309,0.3835992620159418
107,0.96827877,0.09187349880066438,0.01,0.89453125,0.38397004035038823
108,0.96922123,0.08955183909394038,0.01,0.8943309,0.38733410625121534
109,0.9691811,0.09096997525925056,0.01,0.89453125,0.38598260818383634
110,0.9678377,0.09188840104601322,0.01,0.8954327,0.38576587518820393
111,0.9691009,0.08895422348704858,0.01,0.8944311,0.3894654625119307
112,0.9681986,0.09108976876506439,0.01,0.8943309,0.3921171950224118
113,0.9689204,0.09027114455612043,0.01,0.8957332,0.3905381271854425
114,0.9691009,0.09053867655113722,0.01,0.8959335,0.3886260502995589
115,0.96884024,0.09000567339169674,0.01,0.8948317,0.3884783020386329
116,0.9701235,0.08804332141597301,0.01,0.89453125,0.3887199123318379
117,0.96998316,0.08677672209361424,0.01,0.8948317,0.39325204491615295
118,0.96958214,0.08870185454590962,0.01,0.8951322,0.38994761728323424
119,0.96976256,0.08763024968405565,0.01,0.8941306,0.3895766928027838
120,0.97048444,0.08669999810174489,0.001,0.8953325,0.3910122744930096
121,0.9704644,0.08596351954799432,0.001,0.8954327,0.3906885427542222
122,0.9702839,0.0859069941087793,0.001,0.8958333,0.39049205776208484
123,0.97126645,0.08353079931380657,0.001,0.8947316,0.3906228034160076
124,0.9704042,0.08637422748769705,0.001,0.89503205,0.39069766379319704
125,0.97030395,0.08596927743787185,0.001,0.8953325,0.39107485249256474
126,0.97070503,0.08492096993976679,0.001,0.8952324,0.3911666829998677
127,0.9715071,0.0838894333738165,0.001,0.89553285,0.3917617060435124
128,0.9704443,0.08466853532367027,0.001,0.8954327,0.39142584265806735
129,0.97130656,0.08521517599717929,0.001,0.8957332,0.39107634108035993
130,0.9709456,0.08449605433986737,0.001,0.8949319,0.39099650237804806
131,0.97108597,0.08223888099862214,0.001,0.89563304,0.3915946693756642
132,0.9712063,0.08372738484579784,0.001,0.8947316,0.3917687327051774
133,0.971868,0.08346925732225943,0.001,0.8954327,0.3917187994871384
134,0.971487,0.08378389240361941,0.001,0.89503205,0.3914058355566783
135,0.97158724,0.08387816459036027,0.001,0.8947316,0.39182101018153703
136,0.9715071,0.08369044916561016,0.001,0.89553285,0.39187549360287494
137,0.97126645,0.08329345034674192,0.001,0.896234,0.3916033919040973
138,0.97146696,0.08478709806043368,0.001,0.8959335,0.3922557158347888
139,0.971888,0.08272167670612152,0.001,0.8958333,0.39215485694316715
140,0.9708253,0.08546289821656851,0.001,0.8957332,0.3919702586837304
141,0.9722289,0.08292270100269562,0.001,0.8952324,0.3918499570244398
142,0.97036415,0.08649558754494557,0.001,0.8953325,0.391800585656594
143,0.9708253,0.08508254049393611,0.001,0.89563304,0.39178541684762025
144,0.97162735,0.08404252598396479,0.001,0.89563304,0.3912828811086141
145,0.97106594,0.08423070832131765,0.001,0.8958333,0.3914011577383066
146,0.97072506,0.08531669034407689,0.001,0.89603364,0.3911363043082066
147,0.9713667,0.08446339695977095,0.001,0.89653444,0.39108147548559385
148,0.96998316,0.086034056219535,0.001,0.89563304,0.3915907906798216
149,0.9713667,0.08327138612094598,0.001,0.8953325,0.3911960839461058
150,0.9724495,0.08338020542779793,0.001,0.89603364,0.3912684991955757
151,0.96996313,0.0866985379312283,0.001,0.896234,0.39150943950964856
152,0.97200835,0.08270712707860348,0.001,0.8959335,0.3920017966093161
153,0.9708654,0.08527874488574572,0.001,0.8958333,0.3916527137924463
154,0.9717677,0.08320118334048833,0.001,0.89563304,0.39196409839086044
155,0.9709657,0.084897500080749,0.001,0.8957332,0.3921266062519489
156,0.9709456,0.08385323508141132,0.001,0.896234,0.3917217655823781
157,0.972249,0.08164978137669655,0.001,0.89603364,0.39189991717919326
158,0.9704042,0.08630812025318543,0.001,0.89563304,0.39230078076704955
159,0.9706248,0.0841770207700439,0.001,0.8958333,0.3920592136490039
