epoch,acc,loss,lr,val_acc,val_loss
57,0.9420316,0.16550365183980037,0.1,0.8701923,0.4626632237281555
58,0.94301414,0.159230930549212,0.1,0.86778843,0.47825625443305725
59,0.9432547,0.1588476464916498,0.1,0.8701923,0.4561841850861525
60,0.94596165,0.15186885695617933,0.1,0.8703926,0.4779305544992288
61,0.94732517,0.14639918336119406,0.1,0.86067706,0.5127535202564337
62,0.9475858,0.14691451788903812,0.1,0.8717949,0.4815031954875359
63,0.94780636,0.14215842199822268,0.1,0.8706931,0.475146434819087
64,0.9496511,0.14100223082380417,0.1,0.86858976,0.49295738836129505
65,0.9518367,0.135077488135833,0.1,0.8757011,0.45697022191224956
66,0.95077395,0.13641876378693643,0.1,0.87520033,0.4680791203028116
67,0.95412254,0.12846997193036935,0.1,0.8796074,0.4473651099281433
68,0.9550449,0.12577995484073956,0.1,0.878105,0.48177924007177353
69,0.953501,0.1283349611247197,0.1,0.86678684,0.5069595978428156
70,0.9579323,0.11966333444206378,0.1,0.87359774,0.5107853357226421
71,0.9575313,0.12033734656870365,0.1,0.8790064,0.48674962650506925
72,0.95767164,0.11775569942517158,0.1,0.8765024,0.4953486245030012
73,0.9592757,0.11412692581040737,0.1,0.87309694,0.5412072738011678
74,0.96013796,0.11120441585588149,0.1,0.8854167,0.4556839670508336
75,0.9594362,0.11279829728584259,0.1,0.8802083,0.4745463203543272
76,0.9631256,0.10295944423534167,0.1,0.8723958,0.5473935246849672
77,0.96248394,0.10664141793281603,0.1,0.8817107,0.49159432278993803
78,0.9641081,0.10023611923440909,0.1,0.88221157,0.48419304956228304
79,0.9635266,0.09949509965208096,0.1,0.8839143,0.4803343164997223
80,0.9728104,0.07907129705716402,0.01,0.89903843,0.39186840103222775
81,0.97950757,0.06069822072600707,0.01,0.90024036,0.38984268196882343
82,0.98091114,0.0562127826639857,0.01,0.9022436,0.39017446893147933
83,0.9817132,0.05435546819980328,0.01,0.9010417,0.38791695963113737
84,0.9823749,0.052792531471603954,0.01,0.9014423,0.3934824525927886
85,0.98427975,0.04939533659997277,0.01,0.9019431,0.3925085956087479
86,0.98448026,0.048618159861041184,0.01,0.900641,0.3921247163835244
87,0.9851019,0.046224625821774584,0.01,0.90184295,0.39384897358906573
88,0.984761,0.04686772806378894,0.01,0.900641,0.39585390839821255
89,0.9855029,0.04556611181499484,0.01,0.9000401,0.39910489588211745
90,0.98522216,0.04513860540703321,0.01,0.90074116,0.3996597492159941
91,0.98630494,0.04337343484975206,0.01,0.9022436,0.40000921067519063
92,0.9854828,0.0441298092643802,0.01,0.90124196,0.404316018980283
93,0.9860242,0.043835274435770816,0.01,0.9019431,0.40439590553824717
94,0.98618466,0.04307658317952584,0.01,0.8999399,0.4098099397543149
95,0.9864052,0.04240616282257132,0.01,0.90034056,0.4106637743803171
96,0.98646533,0.042259372920036696,0.01,0.9016426,0.4062247216128386
97,0.98706686,0.04004521518229292,0.01,0.9016426,0.410053598957184
98,0.9880695,0.039143273126907074,0.01,0.9017428,0.41044795474944973
99,0.98744786,0.040078707163532575,0.01,0.90084136,0.41117075028327793
100,0.9875281,0.03969047092474424,0.01,0.9009415,0.4129776133176608
101,0.987508,0.04022688493848993,0.01,0.9001402,0.41691367051158196
102,0.98786896,0.038678617886482525,0.01,0.9001402,0.41891320546468097
103,0.98837024,0.037620438378638564,0.01,0.90074116,0.4195500665750259
104,0.9877486,0.03724878322309218,0.01,0.90284455,0.4212918206094167
105,0.98706686,0.03783634090437912,0.01,0.9011418,0.41971853996316594
106,0.9889918,0.03656792864203453,0.01,0.9021434,0.4223235345039612
107,0.9880695,0.0370822665353234,0.01,0.9019431,0.4195461485248346
108,0.9881296,0.03747913401979858,0.01,0.9014423,0.421792910553706
109,0.98841035,0.03640737313275727,0.01,0.9019431,0.421971718279215
110,0.98855066,0.03473704276152719,0.01,0.90074116,0.42664952155871266
111,0.9887913,0.03563878934185665,0.01,0.90234375,0.42432620911261976
112,0.9888715,0.03529868889838839,0.01,0.9029447,0.43423005346304333
113,0.9890119,0.034985971933183,0.01,0.9027444,0.4328085816441438
114,0.9899543,0.033683309499890755,0.01,0.9029447,0.4308700015147527
115,0.98949313,0.033684965572916926,0.01,0.90344554,0.4301040321588516
116,0.9888114,0.035175453805221385,0.01,0.9029447,0.43333846961076444
117,0.9895533,0.03431836614886729,0.01,0.9020433,0.43451830477286607
118,0.9899142,0.03302768413096857,0.01,0.90284455,0.43710211989207143
119,0.98927253,0.033502157369198704,0.01,0.9019431,0.43975222282684767
120,0.99045557,0.03231469686859502,0.001,0.9017428,0.4391396211890074
121,0.9892324,0.03336735964537813,0.001,0.90234375,0.43786202466640717
122,0.99045557,0.031948804465504604,0.001,0.90234375,0.437527297781064
123,0.99023503,0.031323410169436385,0.001,0.9022436,0.43789225052564573
124,0.98969364,0.03270884272761834,0.001,0.9021434,0.43738480657339096
125,0.9902952,0.03205344377634808,0.001,0.90234375,0.4369571925355838
126,0.99001443,0.032240148664762575,0.001,0.9025441,0.4367094435370885
127,0.99041545,0.03197115527895781,0.001,0.90234375,0.43671048642733157
128,0.9903152,0.030943593218062934,0.001,0.90184295,0.43656359173548526
129,0.9907162,0.03083332233154812,0.001,0.9025441,0.43687316335928744
130,0.9905157,0.03130761053747474,0.001,0.9022436,0.4367970140316548
131,0.99059594,0.031057738666780865,0.001,0.9026442,0.4358554455714348
132,0.99059594,0.03183504920572233,0.001,0.9017428,0.4373458744241641
133,0.9897337,0.031509503859501235,0.001,0.9020433,0.43735600052735746
134,0.9905157,0.03138961582743109,0.001,0.90184295,0.4378537063797315
135,0.99075633,0.029498461029755,0.001,0.9017428,0.437580926104998
136,0.99061596,0.03019462392325155,0.001,0.9017428,0.4361159113737253
137,0.9908766,0.030725093166200586,0.001,0.9021434,0.43613619032578593
138,0.99025506,0.030840341638152798,0.001,0.9027444,0.43578457278318894
139,0.99077636,0.030928125040223582,0.001,0.90234375,0.435648758824055
140,0.99037534,0.03058388418613527,0.001,0.9025441,0.43602577310342056
141,0.9908566,0.030855277101867473,0.001,0.9025441,0.4362363840142886
142,0.99045557,0.03063926680120998,0.001,0.9027444,0.43730424497372067
143,0.9902751,0.03137321510495475,0.001,0.9026442,0.4369595196002569
144,0.99003446,0.031099305806968073,0.001,0.9022436,0.43780888387790096
145,0.9903553,0.030714477861347872,0.001,0.90234375,0.43715327213972044
146,0.9907363,0.030363870665239982,0.001,0.9024439,0.436626224563672
147,0.99137795,0.029551608129762687,0.001,0.9022436,0.4373885035896913
148,0.9901949,0.031239577354146883,0.001,0.9025441,0.4376576863802396
149,0.99077636,0.02987646808107503,0.001,0.9024439,0.4376911876293329
150,0.9902952,0.030062163622381212,0.001,0.9026442,0.4373280121347843
151,0.9910371,0.030441050016536162,0.001,0.9024439,0.43844066369227874
152,0.99095684,0.030015962859854483,0.001,0.90184295,0.4386868973573049
153,0.99045557,0.03062665474314529,0.001,0.9029447,0.43843187124301225
154,0.99061596,0.031127844735359154,0.001,0.9021434,0.4390392377972603
155,0.99135786,0.028804561402648688,0.001,0.9027444,0.43799501542861646
156,0.9910972,0.03026928189031493,0.001,0.90234375,0.4387915294903975
157,0.9906761,0.029444778475385062,0.001,0.9022436,0.43852471865904635
158,0.99021494,0.030931250440577665,0.001,0.9024439,0.4394263520072668
159,0.9909769,0.02996914594147641,0.001,0.9024439,0.4397315088755045
